2010-03-31,154.45820923
2010-02-28,153.05710833
2010-01-31,152.76568996
2009-12-31,153.57597863
2009-11-30,155.12753812
2009-10-31,156.64660914
2009-09-30,157.55751806
2009-08-31,157.88960255
2009-07-31,157.70877923
2009-06-30,156.91128298
2009-05-31,156.18680237
2009-04-30,156.14795913
2009-03-31,156.41679346
2009-02-28,156.54621914
2009-01-31,156.54794736
2008-12-31,157.11758866
2008-11-30,158.88061483
2008-10-31,161.42418553
2008-09-30,163.87804599
2008-08-31,165.6487499
2008-07-31,166.58571616
2008-06-30,166.67649653
2008-05-31,166.01047814
2008-04-30,165.05271875
2008-03-31,163.99744516
2008-02-29,163.05363011
2008-01-31,162.89810518
2007-12-31,163.56914787
2007-11-30,164.66150807
2007-10-31,165.75768793
2007-09-30,166.60698638
2007-08-31,167.39088407
2007-07-31,167.92012928
2007-06-30,167.559818
2007-05-31,166.34939268
2007-04-30,164.57673144
2007-03-31,162.39073627
2007-02-28,160.27302880000005
2007-01-31,158.69160007
2006-12-31,157.91129917
2006-11-30,157.90976987
2006-10-31,158.2310697
2006-09-30,158.41361625
2006-08-31,158.17796955
2006-07-31,156.98370231
2006-06-30,154.85497594
2006-05-31,152.43359352
2006-04-30,149.99879553
2006-03-31,147.57255701
2006-02-28,145.46193567
2006-01-31,143.90667008
2005-12-31,142.87827438
2005-11-30,142.08085968
2005-10-31,141.16094865
2005-09-30,140.04789434
2005-08-31,138.65183330000002
2005-07-31,136.86309442
2005-06-30,134.83578668
2005-05-31,132.86569353
2005-04-30,130.80706077
2005-03-31,128.71825753
2005-02-28,127.29106975
2005-01-31,126.51952894
2004-12-31,126.125131
2004-11-30,126.01887037
2004-10-31,125.96621498
2004-09-30,125.74852809
2004-08-31,125.17242212
2004-07-31,124.22320392
2004-06-30,122.96992938
2004-05-31,121.28771952
2004-04-30,119.45584513
2004-03-31,117.69225115
2004-02-29,116.17918020000002
2004-01-31,115.40317315
2003-12-31,115.28547846
2003-11-30,115.40582906
2003-10-31,115.47460915
2003-09-30,115.35042716
2003-08-31,114.72733045
2003-07-31,113.90382803
2003-06-30,113.14239768
2003-05-31,112.06473641
2003-04-30,110.67196702
2003-03-31,109.44346017
2003-02-28,108.76266495
2003-01-31,108.48002573
2002-12-31,108.31786946
2002-11-30,108.33555995
2002-10-31,108.37237632
2002-09-30,108.31722024
2002-08-31,108.12365299
2002-07-31,107.67259066
2002-06-30,106.99310579
2002-05-31,106.08065361
2002-04-30,105.02826432
2002-03-31,104.01264665
2002-02-28,103.26905418
2002-01-31,102.84441526
2001-12-31,102.61442359
2001-11-30,102.45800546
2001-10-31,102.59642138
2001-09-30,102.9397746
2001-08-31,103.15929008
2001-07-31,103.16857145
2001-06-30,102.95071915
2001-05-31,102.52715146
2001-04-30,102.03202298
2001-03-31,101.43741667
2001-02-28,100.72577961
2001-01-31,100.20366864
2000-12-31,100.0
2000-11-30,100.06977229
2000-10-31,100.16958787
2000-09-30,100.23063774
2000-08-31,100.3076186
2000-07-31,100.38005362
2000-06-30,100.50730597
2000-05-31,100.36532707
2000-04-30,99.917003649
2000-03-31,99.39887405299999
2000-02-29,98.829329334
2000-01-31,98.44104026299999
1999-12-31,98.06824750700001
1999-11-30,97.84327091
1999-10-31,98.184923523
1999-09-30,98.763769008
1999-08-31,99.00371065700001
1999-07-31,98.91716246899999
1999-06-30,98.837290043
1999-05-31,98.645980884
1999-04-30,98.268384099
1999-03-31,97.843151885
1999-02-28,97.372878024
1999-01-31,97.00495485299999
1998-12-31,96.958551191
1998-11-30,97.19018174700001
1998-10-31,97.610757319
1998-09-30,97.964095773
1998-08-31,98.105001856
1998-07-31,98.25600033799999
1998-06-30,98.40317434100001
1998-05-31,98.40410226600001
1998-04-30,98.03084393399999
1998-03-31,97.24286626700001
1998-02-28,96.399760364
1998-01-31,96.003943941
1997-12-31,96.26231234
1997-11-30,96.660087901
1997-10-31,96.91658969
1997-09-30,97.147740822
1997-08-31,97.296129431
1997-07-31,97.13523726700001
1997-06-30,96.85677516
1997-05-31,96.7875621
1997-04-30,96.549469701
1997-03-31,95.974046089
1997-02-28,95.34035425200001
1997-01-31,94.84747515299999
1996-12-31,94.43706426799999
1996-11-30,94.17405159799999
1996-10-31,94.23620813
1996-09-30,94.245972869
1996-08-31,94.072083485
1996-07-31,93.98274284700001
1996-06-30,93.825348086
1996-05-31,93.46833060799999
1996-04-30,92.953281516
1996-03-31,92.06752024200001
1996-02-29,91.079065174
1996-01-31,90.57477636799999
1995-12-31,90.461312068
1995-11-30,90.471886071
1995-10-31,90.60248753100001
1995-09-30,90.825277247
1995-08-31,90.88069981299999
1995-07-31,90.670055369
1995-06-30,90.527147484
1995-05-31,90.352132016
1995-04-30,89.980451268
1995-03-31,89.56895081399998
1995-02-28,88.94452136
1995-01-31,88.180962659
1994-12-31,87.49243741
1994-11-30,86.894411167
1994-10-31,86.41556847700001
1994-09-30,85.849363878
1994-08-31,85.155217151
1994-07-31,84.539064416
1994-06-30,83.877446518
1994-05-31,82.965665929
1994-04-30,81.775396042
1994-03-31,80.354803786
1994-02-28,78.890593095
1994-01-31,77.651958745
1993-12-31,76.730794262
1993-11-30,76.035236556
1993-10-31,75.312945502
1993-09-30,74.440691626
1993-08-31,73.588220031
1993-07-31,72.767352907
1993-06-30,71.818607328
1993-05-31,70.75522511300001
1993-04-30,69.75405136100001
1993-03-31,68.79434249
1993-02-28,67.92862270100001
1993-01-31,67.317842793
1992-12-31,66.788596923
1992-11-30,66.112990028
1992-10-31,65.289168973
1992-09-30,64.392505039
1992-08-31,63.62289766399999
1992-07-31,63.08884017
1992-06-30,62.543812213
1992-05-31,61.808021591999996
1992-04-30,61.077037358999995
1992-03-31,60.41873929
1992-02-29,59.69230279999999
1992-01-31,58.93215552
1991-12-31,58.195796773999994
1991-11-30,57.539163749
1991-10-31,57.048512013
1991-09-30,56.696186063
1991-08-31,56.366777699
1991-07-31,55.901622058
1991-06-30,55.330891977
1991-05-31,54.748036555
1991-04-30,54.128786977
1991-03-31,53.537019597
1991-02-28,53.044017808
1991-01-31,52.674812233999994
1990-12-31,52.48835873300001
1990-11-30,52.462874748999994
1990-10-31,52.383677844
1990-09-30,52.138917928999994
1990-08-31,51.737320835
1990-07-31,51.199751577
